complex_id	associated_monomer_id	var_0_normalized_monomer_count	var_of_interest_normalized_monomer_count
HCAMULTI-CPLX[c]	PHENYLPRODIOXY-MONOMER[c]	6.108636256643993e-06	3.4615500610688363e-06
CPLX0-7958[i]	PHNL-MONOMER[i]	4.912976987841185e-06	3.6897060859720812e-06
PHOSPHO-PHOB[c]	PHOB-MONOMER[c]	9.150686448962037e-06	4.55748310795927e-06
PHOSPHO-PHOP[c]	PHOP-MONOMER[c]	0.0001222685957069162	6.359971637651347e-05
PHOSPHO-PHOQ[i]	PHOQ-MONOMER[i]	6.26211716956043e-06	4.026264145104894e-06
PHOSACETYLTRANS-CPLX[c]	PHOSACETYLTRANS-MONOMER[c]	0.00016714310581061683	0.00011138656127000621
CPLX0-8583[c]	PHOSGLUCOSAMINEMUT-MONOMER[c]	0.00011330216914328791	6.41003192788799e-05
PKI-COMPLEX[c]	PKI-MONOMER[c]	0.0011753200261688224	0.0008215405118278746
PKII-CPLX[c]	PKII-MONOMER[c]	0.0003202988279359291	0.0001795689754504366
PYRNUTRANSHYDROGEN-CPLX[i]	PNTA-MONOMER[i]	0.0005757027202356413	0.00028235234274487164
PYRNUTRANSHYDROGEN-CPLX[i]	PNTB-MONOMER[i]	0.000330792793842939	0.000178760813246407
PORPHOBILSYNTH-CPLX[c]	PORPHOBILSYNTH-MONOMER[c]	0.0001345108900356156	7.450829734799148e-05
ABC-24-CPLX[i]	POTA-MONOMER[i]	4.305921523932925e-05	2.7179392783380797e-05
ABC-24-CPLX[i]	POTB-MONOMER[i]	1.7900305898153472e-05	1.163549779992932e-05
ABC-24-CPLX[i]	POTC-MONOMER[i]	1.4300123612828456e-05	9.577202188391858e-06
ABC-24-CPLX[i]	POTD-MONOMER[p]	0.0003893630286427531	0.00020738269634072205
ABC-25-CPLX[i]	POTF-MONOMER[p]	3.64285157848166e-05	1.799747323672799e-05
ABC-25-CPLX[i]	POTG-MONOMER[i]	1.4043791037627488e-05	7.89576534150895e-06
ABC-25-CPLX[i]	POTH-MONOMER[i]	2.4792069081299128e-05	1.3554715564569052e-05
ABC-25-CPLX[i]	POTI-MONOMER[i]	2.2986866396794975e-05	1.3206610621763912e-05
PPK-CPLX[c]	PPK-MONOMER[c]	2.638353692083378e-05	1.6103036012687856e-05
PPPGPPHYDRO-CPLX[c]	PPPGPPHYDRO-MONOMER[c]	1.8395041224174183e-05	8.841935888737372e-06
PPX-CPLX[i]	PPX-MONOMER[i]	4.5733746112831183e-05	2.8391799180655226e-05
CPLX0-7642[i]	PROP-MONOMER[i]	3.8221330885418056e-05	1.6145838292882303e-05
PROS-CPLX[c]	PROS-MONOMER[c]	0.00028640174508359306	0.00015616280564388909
GLNG-CPLX[c]	PROTEIN-NRI[c]	2.1256796481118585e-05	1.0218901116933485e-05
GLNL-CPLX[c]	PROTEIN-NRII[c]	7.649563775507311e-06	3.7510031312270605e-06
PIIPROTEIN-CPLX[c]	PROTEIN-PII[c]	0.00036040617151989574	0.0002174181735601819
CPLX0-7811[i]	PROTOPORGENOXI-MONOMER[i]	2.964559600440581e-05	1.7505712887936917e-05
ABC-26-CPLX[m]	PROV-MONOMER[m]	1.4562842363643991e-05	6.798116278562521e-06
ABC-26-CPLX[m]	PROW-MONOMER[m]	1.6807067133216826e-05	7.928801729829805e-06
ABC-26-CPLX[m]	PROX-MONOMER[m]	1.9442722174183502e-05	7.113588331094027e-06
PRPPAMIDOTRANS-CPLX[c]	PRPPAMIDOTRANS-MONOMER[c]	0.00017765405319728253	9.363866072209357e-05
CPLX0-8299[c]	PRPPSYN-MONOMER[c]	0.0007097345817606148	0.00043439730049682495
PSERTRANSAM-CPLX[c]	PSERTRANSAM-MONOMER[c]	0.0014289324876256572	0.0008561904543246024
ABC-27-CPLX[i]	PSTA-MONOMER[m]	7.91526100227826e-06	3.088544372825945e-06
ABC-27-CPLX[i]	PSTB-MONOMER[i]	5.947990860885878e-05	2.517700380649364e-05
ABC-27-CPLX[i]	PSTC-MONOMER[i]	7.954650157426598e-06	2.948970107365324e-06
ABC-27-CPLX[i]	PSTS-MONOMER[p]	4.119972039043992e-05	1.6940970215832056e-05
CPLX-157[i]	PTSG-MONOMER[i]	0.0009690110596431592	0.0005781430715412864
CPLX0-7938[c]	PTSI-MONOMER[c]	0.0015569199445064985	0.0009131683375781641
PURE-CPLX[c]	PURE-MONOMER[c]	0.00020117523990687713	0.00011476135545939465
PURK-CPLX[c]	PURK-MONOMER[c]	0.00011832862842997804	7.200602537114778e-05
PUTA-CPLX[c]	PUTA-MONOMER[c]	2.6930691837096787e-06	2.032782077970414e-06
PYRROLINECARBREDUCT-CPLX[c]	PYRROLINECARBREDUCT-MONOMER[c]	0.00011843449335675749	7.75495704437765e-05
PYRUVFORMLY-INACTIVE-CPLX[c]	PYRUVFORMLY-MONOMER[c]	0.0012412407256894302	0.0007259712665578126
PYRUVOXID-CPLX[c]	PYRUVOXID-MONOMER[c]	6.75074425412873e-05	3.846896498647242e-05
QOR-CPLX[c]	QOR-MONOMER[c]	4.417587289123835e-05	2.206826093844347e-05
CPLX0-7719[c]	QUINOLINATE-SYNTHA-MONOMER[c]	0.00016012282541380006	0.00011049691071860426
QUINOPRIBOTRANS-CPLX[c]	QUINOPRIBOTRANS-MONOMER[c]	0.00015190084566471765	7.80423164733841e-05
ABC-28-CPLX[m]	RBSA-MONOMER[m]	6.488168092374299e-06	2.9760715908733573e-06
ABC-28-CPLX[m]	RBSB-MONOMER[m]	4.989991125721763e-05	1.6711210582964935e-05
ABC-28-CPLX[m]	RBSC-MONOMER[m]	6.734203126055611e-06	3.023357214471304e-06
CPLX0-7916[c]	RCSB-MONOMER[c]	9.403736322533931e-05	3.9686234834959454e-05
CPLX0-7990[c]	RFFTRANS-MONOMER[c]	2.5337810686419695e-05	1.2534564007197217e-05
CPLX0-7652[c]	RHAMNISOM-MONOMER[c]	2.5636558243725467e-06	8.253554386596446e-07
RHAMNULPALDOL-CPLX[c]	RHAMNULPALDOL-MONOMER[c]	2.3560480542882974e-06	1.1096169266735192e-06
RIB5PISOMA-CPLX[c]	RIB5PISOMA-MONOMER[c]	0.0002980966399746825	0.00015788226576305935
RIB5PISOMB-CPLX[c]	RIB5PISOMB-MONOMER[c]	6.280542921329087e-06	6.909474152039786e-07
CPLX0-3952[c]	RIBOFLAVIN-SYN-MONOMER[c]	0.00025001154977732167	0.00015829691521566193
CPLX0-7659[c]	RIBOFLAVINSYNDEAM-MONOMER[c]	2.6577404636346656e-05	1.388048501146466e-05
CPLX0-7647[c]	RIBOKIN-MONOMER[c]	3.10386776521328e-05	1.567685267956695e-05
RIBONUCLEOSIDE-TRIP-REDUCT-CPLX[c]	RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER[c]	5.145104734577994e-06	1.5784375022885001e-06
RIBULOKIN-CPLX[c]	RIBULOKIN-MONOMER[c]	1.623217396336624e-06	1.056957139551583e-06
CPLX0-229[c]	RNTRACTIV-MONOMER[c]	4.330774441094745e-06	1.1926523368738978e-06
APORNAP-CPLX[c]	RPOB-MONOMER[c]	0.0007804071178067026	0.00036521953364642074
APORNAP-CPLX[c]	RPOC-MONOMER[c]	0.0007449599157898619	0.00035621881334248955
S-ADENMETSYN-CPLX[c]	S-ADENMETSYN-MONOMER[c]	0.0004365107362230886	0.00024989275249231985
SAICARSYN-CPLX[c]	SAICARSYN-MONOMER[c]	0.0008575994960712059	0.0005044494025105118
ABC-29-CPLX[i]	SAPB-MONOMER[i]	1.0395871938266702e-05	5.136998721085694e-06
ABC-29-CPLX[i]	SAPC-MONOMER[i]	1.1589788205077763e-05	5.953660436160477e-06
ABC-29-CPLX[i]	SAPF-MONOMER[i]	1.467936446327363e-05	7.24181778784251e-06
CPLX0-8097[i]	SBMA-MONOMER[i]	8.567950270834302e-06	4.855820991943368e-06
ABC-70-CPLX[i]	SBP-MONOMER[p]	9.392524935597004e-06	3.0734653945121732e-06
CPLX0-8160[i]	SDH-FE-S[i]	0.0003581559307513806	0.00018578928505530345
CPLX0-8160[i]	SDH-FLAVO[i]	0.0002279932413379364	0.00011110841076832325
CPLX0-8160[i]	SDH-MEMB1[i]	0.00036540754512855416	0.00017634088079745004
CPLX0-8160[i]	SDH-MEMB2[i]	0.0002136184676933033	0.0001070104013668252
CPLX0-8089[c]	SECA[c]	0.0001897839784786433	0.00010506090284466353
CPLX0-8046[c]	SECB[c]	0.0009686054302812967	0.0004954432822380288
SECD-SECF-YAJC-YIDC-CPLX[i]	SECD[i]	5.272357566914359e-05	3.104341713880515e-05
SECE-G-Y-CPLX[m]	SECE[m]	0.0002581782889503815	0.00012459740318004182
SECD-SECF-YAJC-YIDC-CPLX[i]	SECF[i]	5.474576722802336e-05	3.361981306899537e-05
SECE-G-Y-CPLX[m]	SECG[m]	0.00023990736386645637	0.00010834008877102852
SECE-G-Y-CPLX[m]	SECY[m]	7.053410732468923e-05	4.7465440481111574e-05
CPLX0-237[c]	SERINE-O-ACETTRAN-MONOMER[c]	5.081662628528781e-05	3.039892684652293e-05
SERS-CPLX[c]	SERS-MONOMER[c]	0.0005637906054514856	0.0003332336889506607
ABC-32-CPLX[i]	SFUA-MONOMER[p]	5.8895577342642794e-05	1.755916473410893e-05
ABC-32-CPLX[i]	SFUB-MONOMER[i]	4.143742416462444e-06	2.1263994774889068e-06
ABC-32-CPLX[i]	SFUC-MONOMER[m]	1.0161434687126004e-05	7.059758327014189e-06
EIISGA[i]	SGAT-MONOMER[m]	5.733620954846765e-06	3.681437240815001e-06
EIISGC[i]	SGCA-MONOMER[c]	7.194646830250459e-06	2.5380470339083373e-06
EIISGC[i]	SGCC-MONOMER[i]	7.841864442911555e-06	2.6812086219621838e-06
SIROHEMESYN-CPLX[c]	SIROHEMESYN-MONOMER[c]	3.429085196345468e-06	7.090796138473936e-07
ACETOLACTSYNII-CPLX[c]	SMALLILVM-MONOMER[c]	2.2587943038756628e-05	1.7596217939085512e-05
SORB6PDEHYDROG-CPLX[c]	SORB6PDEHYDROG-MONOMER[c]	1.2641832942153648e-05	8.027689981269786e-06
SPERMACTRAN-CPLX[c]	SPERMACTRAN-MONOMER[c]	0.00031504631001624323	0.00020736987788410878
SPERMIDINESYN-CPLX[c]	SPERMIDINESYN-MONOMER[c]	0.0003471782047471959	0.00019844662772995237
SUCCCOASYN[c]	SUCCCOASYN-ALPHA[c]	0.0010949993107130778	0.000529440523299528
SUCCCOASYN[c]	SUCCCOASYN-BETA[c]	0.0005172187113841807	0.00028783353812289843
CPLX0-7688[c]	SUCCSEMIALDDEHYDROG-MONOMER[c]	2.3520202982639962e-05	9.290506049919755e-06
CPLX0-8263[i]	SUGE-MONOMER[i]	4.566865754707752e-06	2.5771937655501363e-06
SUPEROX-DISMUTFE-CPLX[c]	SUPEROX-DISMUTFE-MONOMER[c]	0.0001322123489253719	3.756283653982292e-05
SUPEROX-DISMUTMN-CPLX[c]	SUPEROX-DISMUTMN-MONOMER[c]	0.005576872371737417	0.002948021774439079
CPLX0-240[c]	TAGAALDOL1-MONOMER[c]	1.154281024863967e-06	2.0372629049907314e-07
CPLX0-8104[i]	TAP-MONOMER[i]	0.0004088864080611732	0.00026482254448796297
CPLX0-8102[i]	TAR-MONOMER[i]	0.0004443680717042843	0.0002711637152643272
TATABCE-CPLX[i]	TATA[c]	0.0008544877643520394	0.0003523870077234528
CPLX0-8261[c]	TDK-MONOMER[c]	5.3042495862822514e-05	3.610496842926229e-05
CPLX0-8614[c]	TDPFUCACTRANS-MONOMER[c]	4.683979490833669e-06	2.1742153049774175e-06
CPLX0-8558[c]	THIF-MONOMER[c]	0.000399652615655883	0.0002213358466560623
CPLX0-3949[c]	THIG-MONOMER[c]	0.00017998964109106337	9.667695404278228e-05
CPLX0-3949[c]	THIH-MONOMER[c]	0.000352170310461045	0.00018687665359539232
CPLX0-7630[p]	THIOESTERI-MONOMER[p]	8.711174923706509e-05	4.843168535639405e-05
THIOESTERII-CPLX[c]	THIOESTERII-MONOMER[c]	5.263924933525403e-05	3.1120506600374986e-05
THIOREDOXIN-REDUCT-NADPH-CPLX[c]	THIOREDOXIN-REDUCT-NADPH-MONOMER[c]	0.0003870909158489595	0.0002211964634237455
THREDEHYDCAT-CPLX[c]	THREDEHYDCAT-MONOMER[c]	5.8087576160450534e-06	1.2343337817892882e-06
THREODEHYD-CPLX[c]	THREODEHYD-MONOMER[c]	1.9661581642303735e-05	1.1497095702471522e-05
THYMIDYLATESYN-CPLX[c]	THYMIDYLATESYN-MONOMER[c]	0.00016231052874979924	9.082097454360189e-05
CPLX0-8211[c]	THZ-KIN-MONOMER[c]	8.060693942626513e-05	5.68955864866373e-05
TMAOREDUCTI-CPLX[p]	TORA-MONOMER[p]	3.2147615978338964e-06	1.0944326885714212e-06
TORR-CPLX[c]	TORR-MONOMER[c]	1.7643751945334775e-05	1.2847236244509851e-05
TORS-CPLX[i]	TORS-MONOMER[i]	7.775296820130204e-06	1.7276827917789494e-06
CPLX0-11302[i]	TORT-MONOMER[p]	3.863460230714988e-06	7.469391710507254e-07
TPI[c]	TPI-MONOMER[c]	0.0016405314489461923	0.0008258329092898693
TRANSALDOLB-CPLX[c]	TRANSALDOLB-MONOMER[c]	0.002490044467427964	0.0013804133838077374
TRANSKETOI-CPLX[c]	TRANSKETOI-MONOMER[c]	0.0004982380951236023	0.0003020055224282694
CPLX0-1261[c]	TRANSKETOII-MONOMER[c]	0.0001346836967192195	6.602821069332935e-05
CPLX-168[i]	TREB-MONOMER[i]	4.59759693383149e-06	1.2290960676109583e-06
CPLX0-8105[i]	TRG-MONOMER[i]	5.932363000874483e-05	4.314285199994033e-05
TRPS-CPLX[c]	TRPS-MONOMER[c]	0.00026199597929992756	0.00010133934158491358
TRYPTOPHAN-CPLX[c]	TRYPTOPHAN-MONOMER[c]	1.0689408871099015e-05	6.829356730606629e-06
CPLX0-8103[i]	TSR-MONOMER[i]	0.0005179414909434908	0.0002939860081747342
LTARTDEHYDRA-CPLX[c]	TTDA-MONOMER[c]	1.2537530209689218e-06	4.2032373689684467e-07
LTARTDEHYDRA-CPLX[c]	TTDB-MONOMER[c]	1.0281612917736014e-06	3.9157251310504565e-07
TYRB-DIMER[c]	TYRB-MONOMER[c]	5.9352644285406497e-05	3.561609821443132e-05
TYRS-CPLX[c]	TYRS-MONOMER[c]	0.00020257093557964837	0.0001451446004217594
UDHA-CPLX[c]	UDHA-MONOMER[c]	0.00012308429100656596	6.3729956172907e-05
CPLX0-8014[c]	UDP-NACMUR-ALA-LIG-MONOMER[c]	3.710900705161661e-05	2.5990619446969386e-05
CPLX0-8008[c]	UDPGLCNACEPIM-MONOMER[c]	2.2900160937451717e-05	9.371266000517522e-06
UDPGLUCEPIM-CPLX[c]	UDPGLUCEPIM-MONOMER[c]	6.34419616664529e-05	3.216662386378506e-05
CPLX0-8016[c]	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-MONO[c]	0.0004933102137145957	0.0002804130129578985
CPLX0-8013[c]	UDPMANNACADEHYDROG-MONOMER[c]	1.812772280213823e-05	7.664816649118805e-06
UDPNACETYLGLUCOSAMACYLTRANS-CPLX[c]	UDPNACETYLGLUCOSAMACYLTRANS-MONOMER[c]	0.00025047969145099836	0.00014664566004654776
CPLX0-8098[c]	UGD-MONOMER[c]	2.3323865269550016e-06	1.24316791648001e-06
ABC-34-CPLX[m]	UGPA-MONOMER[m]	2.5254190045424018e-05	1.3478661171784582e-05
ABC-34-CPLX[m]	UGPB-MONOMER[m]	2.07897075254329e-05	9.608768171022814e-06
ABC-34-CPLX[m]	UGPC-MONOMER[m]	9.184323598125403e-06	6.254716265241417e-06
ABC-34-CPLX[m]	UGPE-MONOMER[m]	2.2944078232909093e-05	1.4107720325575935e-05
UMPKI-CPLX[c]	UMPKI-MONOMER[c]	0.0002429192601051995	0.00012215091504839037
UPPSYN-CPLX[c]	UPPSYN-MONOMER[c]	2.277610999910429e-05	1.3604363064706905e-05
CPLX0-8247[i]	URAA-MONOMER[i]	7.310489036921111e-05	4.38286150406882e-05
URACIL-PRIBOSYLTRANS-CPLX[c]	URACIL-PRIBOSYLTRANS-MONOMER[c]	0.0008097471765136332	0.00047604332611300893
XANTHOSINEPHOSPHORY-CPLX[c]	XANTHOSINEPHOSPHORY-MONOMER[c]	1.1394137625463445e-07	6.849567116688367e-08
ABC-33-CPLX[i]	XYLF-MONOMER[p]	2.4783105611740413e-06	5.047353385319694e-07
ABC-33-CPLX[i]	XYLG-MONOMER[m]	2.5542824704103095e-06	4.473011160500652e-07
ABC-33-CPLX[i]	XYLH-MONOMER[i]	2.3370113322595528e-06	4.1986500632329284e-07
ABC-21-CPLX[i]	YADG-MONOMER[i]	4.727017449489884e-05	2.2751736827900587e-05
ABC-21-CPLX[i]	YADH-MONOMER[i]	3.4258737426853234e-05	1.7968924088754107e-05
CPLX0-7961[i]	YADQ-MONOMER[i]	4.61956959485878e-06	2.9535372707921393e-06
CPLX0-1721[m]	YBDE-MONOMER[m]	9.113901842751161e-05	5.406172776400798e-05
ABC-57-CPLX[i]	YBHF-MONOMER[i]	4.1475687103655634e-06	1.934934742160556e-06
ABC-57-CPLX[i]	YBHR-MONOMER[m]	1.4945404876300822e-05	6.857044948559682e-06
ABC-57-CPLX[i]	YBHS-MONOMER[m]	4.593850878967326e-06	2.2282064498141555e-06
ABC-62-CPLX[i]	YCFU-MONOMER[p]	1.222651686564862e-05	6.223431628777336e-06
ABC-62-CPLX[i]	YCFV-MONOMER[i]	2.2719163203609034e-05	1.324694121624168e-05
ABC-62-CPLX[i]	YCFW-MONOMER[i]	6.9115582453543665e-06	4.449324082321362e-06
ABC-51-CPLX[i]	YDCS-MONOMER[p]	3.869843508081171e-06	2.070320653975345e-06
ABC-51-CPLX[i]	YDCT-MONOMER[i]	3.681024979054717e-06	2.0077071957694848e-06
ABC-51-CPLX[i]	YDCU-MONOMER[m]	3.4382565045420117e-06	1.9651264832580487e-06
ABC-51-CPLX[i]	YDCV-MONOMER[i]	3.4798246549752458e-06	2.074642856621944e-06
ABC-59-CPLX[i]	YDDQ-MONOMER[i]	2.8498891597987336e-06	1.3185751464638018e-06
ABC-59-CPLX[i]	YDDR-MONOMER[i]	2.7105765501530133e-06	1.2845205828791438e-06
ABC-59-CPLX[i]	YDDS-MONOMER[p]	2.778326476657833e-06	1.1955359712583581e-06
ABC-58-CPLX[i]	YDEY-MONOMER[i]	5.494683605288415e-06	2.698963959582261e-06
ABC-58-CPLX[i]	YDEZ-MONOMER[i]	5.049108110320262e-06	2.491686018903559e-06
ABC-41-CPLX[i]	YEJA-MONOMER[p]	7.482069237077746e-06	3.2916268144141153e-06
ABC-41-CPLX[i]	YEJB-MONOMER[i]	1.538897442014817e-05	7.192284645698058e-06
ABC-41-CPLX[i]	YEJE-MONOMER[i]	4.4149973384876135e-06	2.5069859141708222e-06
ABC-41-CPLX[i]	YEJF-MONOMER[i]	3.5023000110676013e-06	2.046344515415305e-06
CPLX0-7992[o]	YHBG-MONOMER[i]	0.00013645409929798305	7.223276947024504e-05
CPLX0-7992[o]	YHBN-MONOMER[o]	8.982208368701733e-05	4.5995534246132775e-05
ABC-52-CPLX[i]	YHDX-MONOMER[i]	4.982467016177589e-06	1.6374720830894162e-06
ABC-52-CPLX[i]	YHDY-MONOMER[i]	4.543584150267247e-06	1.6337034760010396e-06
ABC-52-CPLX[i]	YHDZ-MONOMER[i]	4.283507454916739e-06	1.7381530220190078e-06
TRANS-CPLX-204[i]	YHIV-MONOMER[m]	1.728859989420497e-06	9.083018318637442e-07
SEC-SECRETION-CPLX[i]	YIDC[m]	0.0001858733773593682	7.961842985708513e-05
CPLX0-7641[i]	YIIP-MONOMER[i]	2.04235435506808e-05	1.0783014173919666e-05
CPLX0-7955[i]	YJCG-MONOMER[i]	9.725882183907799e-06	5.356785189288344e-06
CPLX0-7807[i]	YJCQ-MONOMER[i]	8.087778616392846e-07	1e-10
ABC-42-CPLX[i]	YJCV-MONOMER[i]	1.243649310687373e-05	4.486778189288915e-06
ABC-42-CPLX[i]	YJCW-MONOMER[i]	1.224959062400311e-05	4.4346499058011246e-06
ABC-42-CPLX[i]	YJCX-MONOMER[m]	9.857058848269572e-06	3.0965832011090026e-06
CPLX0-7535[i]	YJDE-MONOMER[i]	9.127103205122477e-07	3.166370091292626e-07
ABC-46-CPLX[i]	YJFF-MONOMER[i]	9.566166869150672e-06	2.181388003979408e-06
EIISGA[i]	YJFT-MONOMER[c]	6.117543648354164e-06	3.4901148025347933e-06
EIISGA[i]	YJFU-MONOMER[i]	5.542715270215014e-06	3.673168398517014e-06
ABC-49-CPLX[i]	YLIA-MONOMER[i]	1.6525251722454714e-05	1.0023865952247567e-05
ABC-49-CPLX[i]	YLIB-MONOMER[p]	3.4044100607220784e-05	1.892920352125367e-05
ABC-49-CPLX[i]	YLIC-MONOMER[i]	1.007074150756214e-05	6.5891970447897e-06
ABC-49-CPLX[i]	YLID-MONOMER[i]	5.7584419732658755e-05	3.4757940227016584e-05
ABC-58-CPLX[i]	YNEA-MONOMER[p]	4.8928111323291715e-06	2.547529629141953e-06
ABC-48-CPLX[i]	YNJC-MONOMER[m]	9.692771898448095e-06	6.688899442915194e-06
ABC-48-CPLX[i]	YNJD-MONOMER[i]	9.399202096496702e-06	6.468850472826247e-06
ABC-60-CPLX[i]	YPHD-MONOMER[i]	8.072456047466501e-07	3.0211747550574284e-07
ABC-60-CPLX[i]	YPHE-MONOMER[i]	9.40475590340286e-07	3.2781742686781613e-07
CPLX0-3221[c]	YRAO-MONOMER[c]	2.822833371214745e-05	1.4750994274012636e-05
ABC-45-CPLX[i]	YRBE-MONOMER[i]	4.121344495391189e-05	1.8280858196940322e-05
ABC-46-CPLX[i]	YTFQ-MONOMER[p]	1.0309376273106491e-05	2.391534634564559e-06
ABC-46-CPLX[i]	YTFT-MONOMER[i]	9.646872826243825e-06	2.1674649497327727e-06
ABC-63-CPLX[i]	ZNUA-MONOMER[p]	0.00013038979645807746	7.854709216449521e-05
ABC-63-CPLX[i]	ZNUB-MONOMER[i]	1.142842366081134e-05	7.3189007478353445e-06
ABC-63-CPLX[i]	ZNUC-MONOMER[i]	1.5211018965784427e-05	9.259467669976742e-06
